序号,传输方向,第几路CAN,时间标识,增量时间,帧 ID,帧类型,帧格式,数据长度,数据,
744,接收,0,14:23:39.621.369 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
745,接收,0,14:23:39.628.774 ,00:00:00.007.405 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
746,接收,0,14:23:39.629.361 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
747,接收,0,14:23:39.630.781 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
748,接收,0,14:23:39.631.361 ,00:00:00.000.580 ,0x18FEF700,数据帧,扩展帧,08,ff ff ff ff c6 01 ff ff ,
749,接收,0,14:23:39.635.033 ,00:00:00.003.672 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
750,接收,0,14:23:39.636.793 ,00:00:00.001.760 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
751,接收,0,14:23:39.638.785 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
752,接收,0,14:23:39.639.364 ,00:00:00.000.579 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
753,接收,0,14:23:39.640.788 ,00:00:00.001.424 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
754,接收,0,14:23:39.644.960 ,00:00:00.004.172 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
755,接收,0,14:23:39.646.932 ,00:00:00.001.972 ,0x18FEA600,数据帧,扩展帧,08,e0 02 ff ff ff ff ff ff ,
756,接收,0,14:23:39.648.780 ,00:00:00.001.848 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
757,接收,0,14:23:39.650.784 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
758,接收,0,14:23:39.651.364 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
759,接收,0,14:23:39.652.808 ,00:00:00.001.444 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
760,接收,0,14:23:39.656.796 ,00:00:00.003.988 ,0x18FEDF00,数据帧,扩展帧,08,7d 20 1c ff 7d 00 00 ff ,
761,接收,0,14:23:39.658.784 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
762,接收,0,14:23:39.660.784 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
763,接收,0,14:23:39.661.372 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
764,接收,0,14:23:39.668.772 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
765,接收,0,14:23:39.669.360 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
766,接收,0,14:23:39.670.784 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
767,接收,0,14:23:39.676.869 ,00:00:00.006.085 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
768,接收,0,14:23:39.678.788 ,00:00:00.001.919 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
769,接收,0,14:23:39.680.792 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
770,接收,0,14:23:39.684.892 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
771,接收,0,14:23:39.686.927 ,00:00:00.002.035 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
772,接收,0,14:23:39.688.779 ,00:00:00.001.852 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
773,接收,0,14:23:39.689.359 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
774,接收,0,14:23:39.690.787 ,00:00:00.001.428 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
775,接收,0,14:23:39.692.907 ,00:00:00.002.120 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
776,接收,0,14:23:39.698.787 ,00:00:00.005.880 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
777,接收,0,14:23:39.700.787 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
778,接收,0,14:23:39.701.375 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
779,接收,0,14:23:39.708.775 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
780,接收,0,14:23:39.709.363 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
781,接收,0,14:23:39.710.787 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
782,接收,0,14:23:39.711.358 ,00:00:00.000.571 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
783,接收,0,14:23:39.716.798 ,00:00:00.005.440 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
784,接收,0,14:23:39.718.787 ,00:00:00.001.989 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
785,接收,0,14:23:39.720.794 ,00:00:00.002.007 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
786,接收,0,14:23:39.724.962 ,00:00:00.004.168 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
787,接收,0,14:23:39.728.782 ,00:00:00.003.820 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
788,接收,0,14:23:39.730.786 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
789,接收,0,14:23:39.732.814 ,00:00:00.002.028 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
790,接收,0,14:23:39.735.042 ,00:00:00.002.228 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
791,接收,0,14:23:39.738.789 ,00:00:00.003.747 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
792,接收,0,14:23:39.739.370 ,00:00:00.000.581 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
793,接收,0,14:23:39.740.790 ,00:00:00.001.420 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
794,接收,0,14:23:39.741.377 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
795,接收,0,14:23:39.746.937 ,00:00:00.005.560 ,0x18FEF600,数据帧,扩展帧,08,ff 2e 41 ff ff ff ff ff ,
796,接收,0,14:23:39.748.777 ,00:00:00.001.840 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
797,接收,0,14:23:39.749.365 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
798,接收,0,14:23:39.750.789 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
799,接收,0,14:23:39.751.369 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
800,接收,0,14:23:39.756.785 ,00:00:00.005.416 ,0x18FEED00,数据帧,扩展帧,08,b4 78 0a ff ff ff ff ff ,
801,接收,0,14:23:39.757.373 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
802,接收,0,14:23:39.758.793 ,00:00:00.001.420 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
803,接收,0,14:23:39.760.797 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
804,接收,0,14:23:39.764.896 ,00:00:00.004.099 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
805,接收,0,14:23:39.768.784 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
806,接收,0,14:23:39.770.792 ,00:00:00.002.008 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
807,接收,0,14:23:39.772.888 ,00:00:00.002.096 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
808,接收,0,14:23:39.778.792 ,00:00:00.005.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
809,接收,0,14:23:39.780.792 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
810,接收,0,14:23:39.781.380 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
811,接收,0,14:23:39.786.936 ,00:00:00.005.556 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
812,接收,0,14:23:39.788.780 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
813,接收,0,14:23:39.789.360 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
814,接收,0,14:23:39.789.948 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
815,接收,0,14:23:39.790.791 ,00:00:00.000.843 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
816,接收,0,14:23:39.796.804 ,00:00:00.006.013 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
817,接收,0,14:23:39.798.791 ,00:00:00.001.987 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
818,接收,0,14:23:39.800.799 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
819,接收,0,14:23:39.804.967 ,00:00:00.004.168 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
820,接收,0,14:23:39.808.787 ,00:00:00.003.820 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
821,接收,0,14:23:39.810.792 ,00:00:00.002.005 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
822,接收,0,14:23:39.811.363 ,00:00:00.000.571 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
823,接收,0,14:23:39.812.819 ,00:00:00.001.456 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
824,接收,0,14:23:39.818.795 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
825,接收,0,14:23:39.820.795 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
826,接收,0,14:23:39.821.383 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
827,接收,0,14:23:39.828.783 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
828,接收,0,14:23:39.829.371 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
829,接收,0,14:23:39.830.794 ,00:00:00.001.423 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
830,接收,0,14:23:39.835.046 ,00:00:00.004.252 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
831,接收,0,14:23:39.836.878 ,00:00:00.001.832 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
832,接收,0,14:23:39.838.794 ,00:00:00.001.916 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
833,接收,0,14:23:39.839.374 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
834,接收,0,14:23:39.840.801 ,00:00:00.001.427 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
835,接收,0,14:23:39.844.905 ,00:00:00.004.104 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
836,接收,0,14:23:39.848.790 ,00:00:00.003.885 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
837,接收,0,14:23:39.850.794 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
838,接收,0,14:23:39.851.373 ,00:00:00.000.579 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
839,接收,0,14:23:39.852.893 ,00:00:00.001.520 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
840,接收,0,14:23:39.858.797 ,00:00:00.005.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
841,接收,0,14:23:39.860.797 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
842,接收,0,14:23:39.861.385 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
843,接收,0,14:23:39.868.785 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
844,接收,0,14:23:39.869.373 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
845,接收,0,14:23:39.870.797 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
846,接收,0,14:23:39.871.377 ,00:00:00.000.580 ,0x18FEEE00,数据帧,扩展帧,08,14 14 ff ff ff ff 41 ff ,
847,接收,0,14:23:39.876.809 ,00:00:00.005.432 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
848,接收,0,14:23:39.878.797 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
849,接收,0,14:23:39.880.804 ,00:00:00.002.007 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
850,接收,0,14:23:39.884.973 ,00:00:00.004.169 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
851,接收,0,14:23:39.886.945 ,00:00:00.001.972 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
852,接收,0,14:23:39.888.793 ,00:00:00.001.848 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
853,接收,0,14:23:39.889.373 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
854,接收,0,14:23:39.890.796 ,00:00:00.001.423 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
855,接收,0,14:23:39.892.845 ,00:00:00.002.049 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
856,接收,0,14:23:39.898.800 ,00:00:00.005.955 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
857,接收,0,14:23:39.900.800 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
858,接收,0,14:23:39.901.388 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
859,接收,0,14:23:39.906.816 ,00:00:00.005.428 ,0x18FEDF00,数据帧,扩展帧,08,7d 20 1c ff 7d 00 00 ff ,
860,接收,0,14:23:39.908.788 ,00:00:00.001.972 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
861,接收,0,14:23:39.909.376 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
862,接收,0,14:23:39.910.800 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
863,接收,0,14:23:39.911.368 ,00:00:00.000.568 ,0x18ECFF00,数据帧,扩展帧,08,20 22 00 05 ff e3 fe 00 ,
864,接收,0,14:23:39.911.940 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
865,接收,0,14:23:39.916.883 ,00:00:00.004.943 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
866,接收,0,14:23:39.918.800 ,00:00:00.001.917 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
867,接收,0,14:23:39.920.804 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
868,接收,0,14:23:39.924.908 ,00:00:00.004.104 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
869,接收,0,14:23:39.928.796 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
870,接收,0,14:23:39.930.799 ,00:00:00.002.003 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
871,接收,0,14:23:39.932.895 ,00:00:00.002.096 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
872,接收,0,14:23:39.935.059 ,00:00:00.002.164 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
873,接收,0,14:23:39.938.799 ,00:00:00.003.740 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
874,接收,0,14:23:39.939.379 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
875,接收,0,14:23:39.940.803 ,00:00:00.001.424 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
876,接收,0,14:23:39.941.391 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
877,接收,0,14:23:39.946.951 ,00:00:00.005.560 ,0x18FEEF00,数据帧,扩展帧,08,ff ff ff 32 ff ff ff ff ,
878,接收,0,14:23:39.948.791 ,00:00:00.001.840 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
879,接收,0,14:23:39.949.379 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
880,接收,0,14:23:39.950.803 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
881,接收,0,14:23:39.951.382 ,00:00:00.000.579 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
882,接收,0,14:23:39.956.811 ,00:00:00.005.429 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
883,接收,0,14:23:39.958.803 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
884,接收,0,14:23:39.959.394 ,00:00:00.000.591 ,0x18FEE900,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 ,
885,接收,0,14:23:39.960.806 ,00:00:00.001.412 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
886,接收,0,14:23:39.962.974 ,00:00:00.002.168 ,0x18EBFF00,数据帧,扩展帧,08,01 00 00 7d 00 00 7d 00 ,
887,接收,0,14:23:39.964.974 ,00:00:00.002.000 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
888,接收,0,14:23:39.968.798 ,00:00:00.003.824 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
889,接收,0,14:23:39.970.802 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
890,接收,0,14:23:39.972.826 ,00:00:00.002.024 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
891,接收,0,14:23:39.978.802 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
892,接收,0,14:23:39.980.802 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
893,接收,0,14:23:39.981.390 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
894,接收,0,14:23:39.986.950 ,00:00:00.005.560 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
895,接收,0,14:23:39.988.794 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
896,接收,0,14:23:39.989.374 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
897,接收,0,14:23:39.989.962 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
898,接收,0,14:23:39.990.801 ,00:00:00.000.839 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
899,接收,0,14:23:39.996.886 ,00:00:00.006.085 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
900,接收,0,14:23:39.998.806 ,00:00:00.001.920 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
901,接收,0,14:23:40.000.810 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
902,接收,0,14:23:40.004.909 ,00:00:00.004.099 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
903,接收,0,14:23:40.006.810 ,00:00:00.001.901 ,0x18FEED00,数据帧,扩展帧,08,b4 78 0a ff ff ff ff ff ,
904,接收,0,14:23:40.008.797 ,00:00:00.001.987 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
905,接收,0,14:23:40.010.805 ,00:00:00.002.008 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
906,接收,0,14:23:40.011.377 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
907,接收,0,14:23:40.012.901 ,00:00:00.001.524 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
908,接收,0,14:23:40.015.057 ,00:00:00.002.156 ,0x18EBFF00,数据帧,扩展帧,08,02 00 7d 00 00 7d 00 00 ,
909,接收,0,14:23:40.018.805 ,00:00:00.003.748 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
910,接收,0,14:23:40.020.805 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
911,接收,0,14:23:40.021.393 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
912,接收,0,14:23:40.028.797 ,00:00:00.007.404 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
913,接收,0,14:23:40.029.385 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
914,接收,0,14:23:40.030.804 ,00:00:00.001.419 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
915,接收,0,14:23:40.035.065 ,00:00:00.004.261 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
916,接收,0,14:23:40.036.816 ,00:00:00.001.751 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
917,接收,0,14:23:40.038.808 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
918,接收,0,14:23:40.039.388 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
919,接收,0,14:23:40.040.812 ,00:00:00.001.424 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
920,接收,0,14:23:40.044.984 ,00:00:00.004.172 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
921,接收,0,14:23:40.048.800 ,00:00:00.003.816 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
922,接收,0,14:23:40.050.808 ,00:00:00.002.008 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
923,接收,0,14:23:40.051.388 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 01 ff ff 00 ff ff ,
924,接收,0,14:23:40.052.832 ,00:00:00.001.444 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
925,接收,0,14:23:40.058.808 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
926,接收,0,14:23:40.059.395 ,00:00:00.000.587 ,0x18FEE500,数据帧,扩展帧,08,00 00 00 00 ff ff ff ff ,
927,接收,0,14:23:40.060.807 ,00:00:00.001.412 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
928,接收,0,14:23:40.061.395 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
929,接收,0,14:23:40.066.955 ,00:00:00.005.560 ,0x18EBFF00,数据帧,扩展帧,08,03 7d 00 00 00 00 e2 04 ,
930,接收,0,14:23:40.068.799 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
931,接收,0,14:23:40.069.387 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
932,接收,0,14:23:40.070.807 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
933,接收,0,14:23:40.076.891 ,00:00:00.006.084 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
